,blkio_stats__io_merged_recursive,blkio_stats__io_queue_recursive,blkio_stats__io_service_bytes_recursive,blkio_stats__io_service_time_recursive,blkio_stats__io_serviced_recursive,blkio_stats__io_time_recursive,blkio_stats__io_wait_time_recursive,blkio_stats__sectors_recursive,cname,cpu_stats__cpu_usage__percpu_usage,cpu_stats__cpu_usage__total_usage,cpu_stats__cpu_usage__usage_in_kernelmode,cpu_stats__cpu_usage__usage_in_usermode,cpu_stats__online_cpus,cpu_stats__system_cpu_usage,cpu_stats__throttling_data__periods,cpu_stats__throttling_data__throttled_periods,cpu_stats__throttling_data__throttled_time,id,memory_stats__limit,memory_stats__max_usage,memory_stats__stats__active_anon,memory_stats__stats__active_file,memory_stats__stats__cache,memory_stats__stats__dirty,memory_stats__stats__hierarchical_memory_limit,memory_stats__stats__hierarchical_memsw_limit,memory_stats__stats__inactive_anon,memory_stats__stats__inactive_file,memory_stats__stats__mapped_file,memory_stats__stats__pgfault,memory_stats__stats__pgmajfault,memory_stats__stats__pgpgin,memory_stats__stats__pgpgout,memory_stats__stats__rss,memory_stats__stats__rss_huge,memory_stats__stats__total_active_anon,memory_stats__stats__total_active_file,memory_stats__stats__total_cache,memory_stats__stats__total_dirty,memory_stats__stats__total_inactive_anon,memory_stats__stats__total_inactive_file,memory_stats__stats__total_mapped_file,memory_stats__stats__total_pgfault,memory_stats__stats__total_pgmajfault,memory_stats__stats__total_pgpgin,memory_stats__stats__total_pgpgout,memory_stats__stats__total_rss,memory_stats__stats__total_rss_huge,memory_stats__stats__total_unevictable,memory_stats__stats__total_writeback,memory_stats__stats__unevictable,memory_stats__stats__writeback,memory_stats__usage,name,networks__eth0__rx_bytes,networks__eth0__rx_dropped,networks__eth0__rx_errors,networks__eth0__rx_packets,networks__eth0__tx_bytes,networks__eth0__tx_dropped,networks__eth0__tx_errors,networks__eth0__tx_packets,num_procs,pids_stats__current,precpu_stats__cpu_usage__percpu_usage,precpu_stats__cpu_usage__total_usage,precpu_stats__cpu_usage__usage_in_kernelmode,precpu_stats__cpu_usage__usage_in_usermode,precpu_stats__online_cpus,precpu_stats__system_cpu_usage,precpu_stats__throttling_data__periods,precpu_stats__throttling_data__throttled_periods,precpu_stats__throttling_data__throttled_time,preread,read,timestamp
109,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 3652880, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 3652880, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 3652880, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5800937, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 111088752, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 111088752, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 111088752, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 200, 'op': ''}]",mn.vnf0.vdu01,"[9337791646, 5670016623, 5953268959, 5637376509, 10522664, 0, 0, 0, 94493, 87372, 160274, 1477353, 241818, 650839, 5727471129, 5911025]",32345070704,2540000000,28850000000,16,30414999960000000,37,28,74972185966,e1ad59ad6b6b3ac678a01a1ffd9467909997ea6d1b20132e69c9acc0d62539dc,2147483648,524271616,954368,102400,237568,118784,2147483648,0,0,135168,0,213717,0,198501,198210,954368,0,954368,102400,237568,118784,0,135168,0,213717,0,198501,198210,954368,0,0,0,0,0,4911104,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[9337791646, 5670016623, 5953268959, 5637376509, 10522664, 0, 0, 0, 94493, 87372, 160274, 1477353, 241818, 650839, 5727471129, 5911025]",32345070704,2540000000,28850000000,16,30414983940000000,36,28,74972185966,2019-02-19T15:33:41.709728441Z,2019-02-19T15:33:42.711556517Z,31.377480030059814
110,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[39903343, 13649482, 3451317220, 57048461, 0, 0, 0, 0, 34783, 0, 613215, 0, 0, 0, 71964, 177913]",3562816381,160000000,3380000000,16,30415287380000000,5,1,141390,cc313b444c7b401a4e8eaa1850a12999e7ba5fdbbec1d9b58c4dc3dce66ae792,4294967296,322588672,318656512,0,12288,12288,4294967296,0,0,12288,0,109376,0,104526,26716,318697472,0,318656512,0,12288,12288,0,12288,0,109376,0,104526,26716,318697472,0,0,0,0,0,322494464,mn.vnf0.vdu01,606,0,0,7,0,0,0,0,0,3,"[39903343, 13649482, 2451305335, 57048461, 0, 0, 0, 0, 34783, 0, 613215, 0, 0, 0, 71964, 177913]",2562804496,100000000,2440000000,16,30415271350000000,4,1,141390,2019-02-19T15:33:59.723203731Z,2019-02-19T15:34:00.72503451Z,0.0
111,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[1720751102, 1716864498, 5294460950, 1581777349, 1739993, 0, 0, 0, 47914, 43626, 667397, 70093, 0, 0, 1836889026, 177913]",12153453216,520000000,11440000000,16,30415415320000000,13,9,20166711884,cc313b444c7b401a4e8eaa1850a12999e7ba5fdbbec1d9b58c4dc3dce66ae792,4294967296,419659776,414908416,0,32768,32768,4294967296,0,0,12288,0,155254,0,149070,47747,414986240,0,414908416,0,32768,32768,0,12288,0,155254,0,149070,47747,414986240,0,0,0,0,0,419643392,mn.vnf0.vdu01,676,0,0,8,0,0,0,0,0,24,"[1541683018, 1527518067, 5114912208, 1397511098, 1656008, 0, 0, 0, 47914, 0, 667397, 70093, 0, 0, 1559986108, 177913]",11144174708,480000000,10470000000,16,30415399280000000,12,8,17330631673,2019-02-19T15:34:07.734084355Z,2019-02-19T15:34:08.735261202Z,7.566848039627075
112,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3132234150, 3172852903, 6732960999, 3017230444, 4068192, 0, 0, 0, 47914, 85393, 745451, 229671, 0, 0, 4126043935, 177913]",20186651780,900000000,18980000000,16,30415543300000000,21,17,42989202287,cc313b444c7b401a4e8eaa1850a12999e7ba5fdbbec1d9b58c4dc3dce66ae792,4294967296,419659776,414908416,0,65536,20480,4294967296,0,0,12288,0,155254,0,149078,47747,414986240,0,414908416,0,65536,20480,0,12288,0,155254,0,149078,47747,414986240,0,0,0,0,0,419643392,mn.vnf0.vdu01,746,0,0,9,0,0,0,0,0,24,"[2948363584, 2997489981, 6543258461, 2843856100, 3976784, 0, 0, 0, 47914, 85393, 710335, 215382, 0, 0, 3843188394, 177913]",19181370241,860000000,18000000000,16,30415527250000000,20,16,40125272680,2019-02-19T15:34:15.742201484Z,2019-02-19T15:34:16.743539664Z,15.57436203956604
113,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3884004607, 3928170567, 7492874533, 3814833388, 4867346, 0, 0, 0, 47914, 85393, 805908, 275241, 0, 0, 5316488903, 177913]",24442631713,1090000000,22960000000,16,30415671330000000,29,22,57190784170,cc313b444c7b401a4e8eaa1850a12999e7ba5fdbbec1d9b58c4dc3dce66ae792,4294967296,419659776,414908416,0,81920,36864,4294967296,0,0,69632,0,155254,0,149082,47747,414986240,0,414908416,0,81920,36864,0,69632,0,155254,0,149082,47747,414986240,0,0,0,0,0,419643392,mn.vnf0.vdu01,746,0,0,9,0,0,0,0,0,24,"[3878872125, 3926076208, 7491719583, 3812108118, 4867346, 0, 0, 0, 47914, 85393, 805908, 275241, 0, 0, 5316488903, 177913]",24431524652,1090000000,22960000000,16,30415655310000000,28,22,57190784170,2019-02-19T15:34:23.753306712Z,2019-02-19T15:34:24.755420617Z,23.58356237411499
114,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 49152, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 2024302, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 2024302, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 2024302, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 22, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 22, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 22, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 22, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5917697, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 53896541, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 53896541, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 53896541, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 96, 'op': ''}]",mn.vnf0.vdu01,"[3964709824, 3976926789, 7767702157, 3949684301, 4867346, 0, 0, 0, 736611, 85393, 805908, 275241, 0, 5155, 5316488903, 177913]",24982465541,1220000000,23350000000,16,30415799400000000,37,22,57190784170,cc313b444c7b401a4e8eaa1850a12999e7ba5fdbbec1d9b58c4dc3dce66ae792,4294967296,422641664,954368,102400,237568,118784,4294967296,0,0,135168,0,188855,0,173764,173473,954368,0,954368,102400,237568,118784,0,135168,0,188855,0,173764,173473,954368,0,0,0,0,0,4816896,mn.vnf0.vdu01,816,0,0,10,0,0,0,0,0,2,"[3962060006, 3968316661, 7668186870, 3860108800, 4867346, 0, 0, 0, 736611, 85393, 805908, 275241, 0, 5155, 5316488903, 177913]",24782114807,1170000000,23210000000,16,30415783380000000,36,22,57190784170,2019-02-19T15:34:31.766107491Z,2019-02-19T15:34:32.7682135Z,31.596855878829956
115,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3095796057, 39138793, 34582229, 21218557, 1240484, 0, 5336, 0, 0, 0, 0, 0, 0, 267201, 0, 0]",3192248657,120000000,3050000000,16,30416070750000000,5,0,0,924f44bc8efb0999bc74df7899704263832281b3c3fd360019c081c9e6980f85,4294967296,210907136,207310848,0,12288,12288,4294967296,0,0,12288,0,57276,0,53416,2792,207343616,0,207310848,0,12288,12288,0,12288,0,57276,0,53416,2792,207343616,0,0,0,0,0,210907136,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,3,"[2095785195, 39138793, 34582229, 21218557, 1240484, 0, 5336, 0, 0, 0, 0, 0, 0, 267201, 0, 0]",2192237795,100000000,2070000000,16,30416054710000000,4,0,0,2019-02-19T15:34:48.780851169Z,2019-02-19T15:34:49.782554207Z,0.0
116,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[5495170230, 1744052585, 1612799456, 1810480912, 3595028, 0, 5336, 0, 0, 12648, 55184, 109839, 0, 267201, 1168986837, 0]",11835535256,730000000,10870000000,16,30416198640000000,13,7,17401168402,924f44bc8efb0999bc74df7899704263832281b3c3fd360019c081c9e6980f85,4294967296,511315968,506494976,0,32768,32768,4294967296,0,0,32768,0,177631,0,171452,47757,506621952,0,506494976,0,32768,32768,0,32768,0,177631,0,171452,47757,506621952,0,0,0,0,0,511315968,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,24,"[5285084518, 1547369564, 1430898847, 1621108244, 3431446, 0, 5336, 0, 0, 12648, 28995, 97079, 0, 267201, 948825475, 0]",10837129353,660000000,9970000000,16,30416182660000000,12,6,14499164760,2019-02-19T15:34:56.791459734Z,2019-02-19T15:34:57.793181484Z,7.173370122909546
117,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[7025383126, 3292490978, 3206138249, 3353788465, 6154512, 0, 5336, 0, 0, 51384, 55184, 203244, 0, 267201, 2945994085, 0]",19830522275,1440000000,17800000000,16,30416326420000000,21,15,39298096432,924f44bc8efb0999bc74df7899704263832281b3c3fd360019c081c9e6980f85,4294967296,519180288,514260992,0,65536,20480,4294967296,0,0,65536,0,179518,0,173347,47757,514351104,0,514260992,0,65536,20480,0,65536,0,179518,0,173347,47757,514351104,0,0,0,0,0,519180288,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[6827977586, 3099098764, 3002425185, 3163290769, 5980848, 0, 5336, 0, 0, 51384, 55184, 195633, 0, 267201, 2736179097, 0]",18835526987,1360000000,16930000000,16,30416310440000000,20,14,36434338697,2019-02-19T15:35:04.801980777Z,2019-02-19T15:35:05.803363205Z,15.18398642539978
118,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[8593189315, 4879490339, 4802515068, 4914602608, 8752654, 0, 5336, 0, 0, 51384, 55184, 332426, 0, 267201, 4636325642, 0]",27835587157,2120000000,24790000000,16,30416454170000000,29,23,61503827299,924f44bc8efb0999bc74df7899704263832281b3c3fd360019c081c9e6980f85,4294967296,522194944,517169152,0,81920,36864,4294967296,0,0,81920,0,180231,0,174064,47757,517271552,0,517169152,0,81920,36864,0,81920,0,180231,0,174064,47757,517271552,0,0,0,0,0,522137600,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[8405417714, 4697816669, 4595748908, 4724918206, 8383316, 0, 5336, 0, 0, 51384, 55184, 282977, 0, 267201, 4403211865, 0]",26836158760,2040000000,23860000000,16,30416438150000000,28,22,58687656509,2019-02-19T15:35:12.810691607Z,2019-02-19T15:35:13.812477498Z,23.193172693252563
119,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 6463336, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 6463336, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 6463336, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5671570, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 109458019, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 109458019, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 109458019, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 200, 'op': ''}]",mn.vnf0.vdu01,"[9379937199, 5806049552, 5661456930, 5776351914, 9569143, 0, 7944, 0, 61570, 51384, 70267, 395135, 0, 267201, 5452401264, 0]",32086619503,2490000000,28490000000,16,30416582200000000,37,28,72395234547,924f44bc8efb0999bc74df7899704263832281b3c3fd360019c081c9e6980f85,4294967296,525168640,962560,102400,237568,118784,4294967296,0,0,135168,0,213885,0,198774,198481,962560,0,962560,102400,237568,118784,0,135168,0,213885,0,198774,198481,962560,0,0,0,0,0,4874240,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[9379937199, 5806049552, 5661456930, 5776351914, 9569143, 0, 7944, 0, 61570, 51384, 70267, 395135, 0, 267201, 5452401264, 0]",32086619503,2490000000,28490000000,16,30416566120000000,36,28,72395234547,2019-02-19T15:35:20.821009769Z,2019-02-19T15:35:21.822744819Z,31.20293354988098
120,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30416853750000000,4,0,0,280e0a371be71d8d9fd353a45e2ebf11611158b436864e1dcbab7afdd2a5496e,2147483648,4554752,958464,0,4096,4096,2147483648,0,0,4096,0,5285,0,2425,2190,958464,0,958464,0,4096,4096,0,4096,0,5285,0,2425,2190,958464,0,0,0,0,0,2347008,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,2,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30416837740000000,4,0,0,2019-02-19T15:35:37.834424191Z,2019-02-19T15:35:38.836153987Z,0.0
121,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30416981860000000,4,0,0,280e0a371be71d8d9fd353a45e2ebf11611158b436864e1dcbab7afdd2a5496e,2147483648,4554752,958464,0,4096,4096,2147483648,0,0,4096,0,5285,0,2425,2190,958464,0,958464,0,4096,4096,0,4096,0,5285,0,2425,2190,958464,0,0,0,0,0,2347008,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,2,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30416965830000000,4,0,0,2019-02-19T15:35:45.845494677Z,2019-02-19T15:35:46.847151095Z,7.280785322189331
122,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30417109930000000,4,0,0,280e0a371be71d8d9fd353a45e2ebf11611158b436864e1dcbab7afdd2a5496e,2147483648,4554752,958464,0,4096,4096,2147483648,0,0,4096,0,5285,0,2425,2190,958464,0,958464,0,4096,4096,0,4096,0,5285,0,2425,2190,958464,0,0,0,0,0,2347008,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30417093910000000,4,0,0,2019-02-19T15:35:53.856099724Z,2019-02-19T15:35:54.857961905Z,15.292112588882446
123,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30417238080000000,4,0,0,280e0a371be71d8d9fd353a45e2ebf11611158b436864e1dcbab7afdd2a5496e,2147483648,4554752,958464,0,4096,0,2147483648,0,0,4096,0,5285,0,2425,2190,958464,0,958464,0,4096,0,0,4096,0,5285,0,2425,2190,958464,0,0,0,0,0,2347008,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[114321217, 0, 0, 10142, 0, 0, 0, 92238, 0, 47748, 0, 59167, 0, 36039, 843812, 0]",115410363,50000000,60000000,16,30417222070000000,4,0,0,2019-02-19T15:36:01.868416309Z,2019-02-19T15:36:02.870228424Z,23.303654432296753
124,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 1811238, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 1811238, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 1811238, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 1903411, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 89857306, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 89857306, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 89857306, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 152, 'op': ''}]",mn.vnf0.vdu01,"[315585564, 0, 0, 10142, 0, 0, 0, 92238, 765153, 51945, 0, 59167, 0, 36039, 843812, 0]",317444060,120000000,180000000,16,30417366190000000,7,1,769818420,280e0a371be71d8d9fd353a45e2ebf11611158b436864e1dcbab7afdd2a5496e,2147483648,43126784,958464,0,28672,24576,2147483648,0,0,28672,0,38525,0,26820,26579,958464,0,958464,0,28672,24576,0,28672,0,38525,0,26820,26579,958464,0,0,0,0,0,2895872,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[155342925, 0, 0, 10142, 0, 0, 0, 92238, 765153, 51945, 0, 59167, 0, 36039, 843812, 0]",157201421,80000000,70000000,16,30417350140000000,6,1,769818420,2019-02-19T15:36:09.881269293Z,2019-02-19T15:36:10.883430338Z,31.31625247001648
